成交日期,商品代號,到期月份(週別),成交時間,成交價格,成交數量(B+S),近月價格,遠月價格,開盤集合競價 
20180906,TX     ,201809     ,003551,10923,6,-,-, 
20180906,TX     ,201809     ,003555,10921,4,-,-, 
20180906,TX     ,201809     ,003555,10921,4,-,-, 
20180906,TX     ,201809     ,003555,10921,6,-,-, 
20180906,TX     ,201809     ,003555,10921,4,-,-, 
20180906,TX     ,201809     ,003555,10921,2,-,-, 
20180906,TX     ,201809     ,003555,10921,2,-,-, 
20180906,TX     ,201809     ,003555,10921,2,-,-, 
20180906,TX     ,201809     ,003555,10920,2,-,-, 
20180906,TX     ,201809     ,003601,10920,2,-,-, 
20180906,TX     ,201809     ,003603,10920,2,-,-, 
20180906,TX     ,201809     ,003603,10921,2,-,-, 
20180906,TX     ,201809     ,003610,10921,2,-,-, 
20180906,TX     ,201809     ,003615,10921,2,-,-, 
20180906,TX     ,201809     ,003620,10922,4,-,-, 
20180906,TX     ,201809     ,003622,10922,10,-,-, 
20180906,TX     ,201809     ,003623,10922,2,-,-, 
20180906,TX     ,201809     ,003623,10922,6,-,-, 
20180906,TX     ,201809     ,003623,10922,6,-,-, 
20180906,TX     ,201809     ,003623,10922,2,-,-, 
20180906,TX     ,201809     ,003623,10922,4,-,-, 
20180906,TX     ,201809     ,003623,10922,2,-,-, 
20180906,TX     ,201809     ,003631,10923,2,-,-, 
20180906,TX     ,201809     ,003632,10923,2,-,-, 
20180906,TX     ,201809     ,003632,10923,2,-,-, 
20180906,TX     ,201809     ,003639,10923,2,-,-, 
20180906,TX     ,201809     ,003643,10923,2,-,-, 
20180906,TX     ,201809     ,003644,10923,2,-,-, 
20180906,TX     ,201809     ,003645,10923,2,-,-, 
20180906,TX     ,201809     ,003646,10923,2,-,-, 
20180906,TX     ,201809     ,003647,10922,6,-,-, 
20180906,TX     ,201809     ,003647,10922,2,-,-, 
20180906,TX     ,201809     ,003647,10922,2,-,-, 
20180906,TX     ,201809     ,003647,10922,6,-,-, 
20180906,TX     ,201809     ,003647,10922,4,-,-, 
20180906,TX     ,201809     ,003647,10922,2,-,-, 
20180906,TX     ,201809     ,003647,10922,2,-,-, 
20180906,TX     ,201809     ,003647,10922,2,-,-, 
20180906,TX     ,201809     ,003653,10922,2,-,-, 
20180906,TX     ,201809     ,003658,10922,4,-,-, 
20180906,TX     ,201809     ,003702,10922,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,10,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10920,4,-,-, 
20180906,TX     ,201809     ,003702,10920,8,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,4,-,-, 
20180906,TX     ,201809     ,003702,10920,12,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,6,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,10,-,-, 
20180906,TX     ,201809     ,003702,10920,10,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003702,10920,4,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10920,2,-,-, 
20180906,TX     ,201809     ,003702,10921,2,-,-, 
20180906,TX     ,201809     ,003703,10920,2,-,-, 
20180906,TX     ,201809     ,003712,10920,2,-,-, 
20180906,TX     ,201809     ,003713,10920,2,-,-, 
20180906,TX     ,201809     ,003713,10920,2,-,-, 
20180906,TX     ,201809     ,003713,10920,2,-,-, 
20180906,TX     ,201809     ,003713,10920,2,-,-, 
20180906,TX     ,201809     ,003713,10920,2,-,-, 
20180906,TX     ,201809     ,003714,10921,6,-,-, 
20180906,TX     ,201809     ,003722,10921,2,-,-, 
20180906,TX     ,201809     ,003723,10920,2,-,-, 
20180906,TX     ,201809     ,003729,10920,2,-,-, 
20180906,TX     ,201809     ,003730,10920,2,-,-, 
20180906,TX     ,201809     ,003731,10920,2,-,-, 
20180906,TX     ,201809     ,003732,10920,2,-,-, 
20180906,TX     ,201809     ,003741,10921,2,-,-, 
20180906,TX     ,201809     ,003747,10920,10,-,-, 
20180906,TX     ,201809     ,003747,10920,2,-,-, 
20180906,TX     ,201809     ,003747,10920,2,-,-, 
20180906,TX     ,201809     ,003747,10920,2,-,-, 
20180906,TX     ,201809     ,003747,10920,2,-,-, 
20180906,TX     ,201809     ,003747,10920,2,-,-, 
20180906,TX     ,201809     ,003749,10920,2,-,-, 
20180906,TX     ,201809     ,003751,10920,4,-,-, 
20180906,TX     ,201809     ,003751,10920,2,-,-, 
20180906,TX     ,201809     ,003751,10919,4,-,-, 
20180906,TX     ,201809     ,003751,10919,2,-,-, 
20180906,TX     ,201809     ,003751,10919,4,-,-, 
20180906,TX     ,201809     ,003754,10920,2,-,-, 
20180906,TX     ,201809     ,003755,10920,2,-,-, 
20180906,TX     ,201809     ,003756,10920,6,-,-, 
20180906,TX     ,201809     ,003756,10920,4,-,-, 
20180906,TX     ,201809     ,003801,10920,4,-,-, 
20180906,TX     ,201809     ,003807,10920,2,-,-, 
20180906,TX     ,201809     ,003809,10920,2,-,-, 
20180906,TX     ,201809     ,003811,10920,2,-,-, 
20180906,TX     ,201809     ,003811,10920,2,-,-, 
20180906,TX     ,201809     ,003811,10920,2,-,-, 
20180906,TX     ,201809     ,003812,10920,2,-,-, 
20180906,TX     ,201809     ,003813,10920,2,-,-, 
20180906,TX     ,201809     ,003813,10919,4,-,-, 
20180906,TX     ,201809     ,003813,10919,2,-,-, 
20180906,TX     ,201809     ,003817,10920,2,-,-, 
20180906,TX     ,201809     ,003818,10919,2,-,-, 
20180906,TX     ,201809     ,003819,10920,2,-,-, 
20180906,TX     ,201809     ,003820,10919,10,-,-, 
20180906,TX     ,201809     ,003821,10919,2,-,-, 
20180906,TX     ,201809     ,003823,10919,2,-,-, 
20180906,TX     ,201809     ,003824,10920,4,-,-, 
20180906,TX     ,201809     ,003829,10920,2,-,-, 
20180906,TX     ,201809     ,003840,10919,2,-,-, 
20180906,TX     ,201809     ,003851,10919,4,-,-, 
20180906,TX     ,201809     ,003901,10919,2,-,-, 
20180906,TX     ,201809     ,003905,10919,8,-,-, 
20180906,TX     ,201809     ,003908,10919,4,-,-, 
20180906,TX     ,201809     ,003913,10919,2,-,-, 
20180906,TX     ,201809     ,003915,10919,2,-,-, 
20180906,TX     ,201809     ,003928,10920,4,-,-, 
20180906,TX     ,201809     ,003930,10920,4,-,-, 
20180906,TX     ,201809     ,003937,10919,2,-,-, 
20180906,TX     ,201809     ,004001,10919,8,-,-, 
20180906,TX     ,201809     ,004005,10919,2,-,-, 
20180906,TX     ,201809     ,004010,10919,2,-,-, 
20180906,TX     ,201809     ,004014,10919,36,-,-, 
20180906,TX     ,201809     ,004014,10919,10,-,-, 
20180906,TX     ,201809     ,004014,10919,6,-,-, 
20180906,TX     ,201809     ,004014,10919,12,-,-, 
20180906,TX     ,201809     ,004014,10919,4,-,-, 
20180906,TX     ,201809     ,004014,10919,2,-,-, 
20180906,TX     ,201809     ,004014,10919,2,-,-, 
20180906,TX     ,201809     ,004014,10919,6,-,-, 
20180906,TX     ,201809     ,004014,10919,8,-,-, 
20180906,TX     ,201809     ,004014,10919,2,-,-, 
20180906,TX     ,201809     ,004014,10918,2,-,-, 
20180906,TX     ,201809     ,004014,10918,6,-,-, 
20180906,TX     ,201809     ,004014,10918,4,-,-, 
20180906,TX     ,201809     ,004014,10918,2,-,-, 
20180906,TX     ,201809     ,004014,10918,2,-,-, 
20180906,TX     ,201809     ,004014,10918,2,-,-, 
20180906,TX     ,201809     ,004014,10918,6,-,-, 
20180906,TX     ,201809     ,004014,10918,2,-,-, 
20180906,TX     ,201809     ,004014,10918,2,-,-, 
20180906,TX     ,201809     ,004015,10917,2,-,-, 
20180906,TX     ,201809     ,004015,10917,2,-,-, 
20180906,TX     ,201809     ,004015,10918,4,-,-, 
20180906,TX     ,201809     ,004015,10918,2,-,-, 
20180906,TX     ,201809     ,004016,10917,4,-,-, 
20180906,TX     ,201809     ,004019,10917,2,-,-, 
20180906,TX     ,201809     ,004019,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10918,2,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10917,8,-,-, 
20180906,TX     ,201809     ,004020,10917,4,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10917,4,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004020,10917,2,-,-, 
20180906,TX     ,201809     ,004021,10917,42,-,-, 
20180906,TX     ,201809     ,004021,10917,6,-,-, 
20180906,TX     ,201809     ,004021,10917,2,-,-, 
20180906,TX     ,201809     ,004025,10916,2,-,-, 
20180906,TX     ,201809     ,004025,10917,4,-,-, 
20180906,TX     ,201809     ,004026,10916,2,-,-, 
20180906,TX     ,201809     ,004028,10917,4,-,-, 
20180906,TX     ,201809     ,004029,10917,10,-,-, 
20180906,TX     ,201809     ,004030,10916,2,-,-, 
20180906,TX     ,201809     ,004030,10916,2,-,-, 
20180906,TX     ,201809     ,004030,10916,4,-,-, 
20180906,TX     ,201809     ,004034,10916,2,-,-, 
20180906,TX     ,201809     ,004036,10916,4,-,-, 
20180906,TX     ,201809     ,004037,10916,2,-,-, 
20180906,TX     ,201809     ,004037,10916,4,-,-, 
20180906,TX     ,201809     ,004037,10916,4,-,-, 
20180906,TX     ,201809     ,004037,10916,2,-,-, 
20180906,TX     ,201809     ,004037,10916,2,-,-, 
20180906,TX     ,201809     ,004037,10916,4,-,-, 
20180906,TX     ,201809     ,004038,10916,2,-,-, 
20180906,TX     ,201809     ,004044,10915,2,-,-, 
20180906,TX     ,201809     ,004045,10915,2,-,-, 
20180906,TX     ,201809     ,004045,10915,4,-,-, 
20180906,TX     ,201809     ,004045,10915,2,-,-, 
20180906,TX     ,201809     ,004048,10916,8,-,-, 
20180906,TX     ,201809     ,004048,10916,8,-,-, 
20180906,TX     ,201809     ,004048,10916,6,-,-, 
20180906,TX     ,201809     ,004049,10917,4,-,-, 
20180906,TX     ,201809     ,004055,10917,2,-,-, 
20180906,TX     ,201809     ,004059,10917,2,-,-, 
20180906,TX     ,201809     ,004104,10917,2,-,-, 
20180906,TX     ,201809     ,004104,10917,2,-,-, 
20180906,TX     ,201809     ,004104,10917,2,-,-, 
20180906,TX     ,201809     ,004106,10917,4,-,-, 
20180906,TX     ,201809     ,004107,10917,2,-,-, 
20180906,TX     ,201809     ,004119,10916,2,-,-, 
20180906,TX     ,201809     ,004123,10916,2,-,-, 
20180906,TX     ,201809     ,004125,10916,2,-,-, 
20180906,TX     ,201809     ,004135,10916,2,-,-, 
20180906,TX     ,201809     ,004135,10916,2,-,-, 
20180906,TX     ,201809     ,004154,10916,4,-,-, 
20180906,TX     ,201809     ,004156,10916,6,-,-, 
20180906,TX     ,201809     ,004156,10916,2,-,-, 
20180906,TX     ,201809     ,004211,10917,8,-,-, 
20180906,TX     ,201809     ,004214,10916,2,-,-, 
20180906,TX     ,201809     ,004236,10916,2,-,-, 
20180906,TX     ,201809     ,004247,10917,2,-,-, 
20180906,TX     ,201809     ,004259,10916,2,-,-, 
20180906,TX     ,201809     ,004302,10916,4,-,-, 
20180906,TX     ,201809     ,004302,10916,2,-,-, 
20180906,TX     ,201809     ,004302,10916,2,-,-, 
20180906,TX     ,201809     ,004302,10916,4,-,-, 
20180906,TX     ,201809     ,004311,10915,2,-,-, 
20180906,TX     ,201809     ,004329,10916,2,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,8,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,4,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,4,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,10,-,-, 
20180906,TX     ,201809     ,004331,10915,4,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,6,-,-, 
20180906,TX     ,201809     ,004331,10915,12,-,-, 
20180906,TX     ,201809     ,004331,10915,8,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10915,10,-,-, 
20180906,TX     ,201809     ,004331,10915,2,-,-, 
20180906,TX     ,201809     ,004331,10914,2,-,-, 
20180906,TX     ,201809     ,004332,10914,2,-,-, 
20180906,TX     ,201809     ,004333,10915,4,-,-, 
20180906,TX     ,201809     ,004342,10914,4,-,-, 
20180906,TX     ,201809     ,004342,10914,4,-,-, 
20180906,TX     ,201809     ,004342,10914,2,-,-, 
20180906,TX     ,201809     ,004342,10914,4,-,-, 
20180906,TX     ,201809     ,004342,10914,2,-,-, 
20180906,TX     ,201809     ,004342,10914,2,-,-, 
20180906,TX     ,201809     ,004346,10914,2,-,-, 
20180906,TX     ,201809     ,004347,10914,2,-,-, 
20180906,TX     ,201809     ,004348,10914,2,-,-, 
20180906,TX     ,201809     ,004354,10914,2,-,-, 
20180906,TX     ,201809     ,004357,10915,50,-,-, 
20180906,TX     ,201809     ,004357,10915,12,-,-, 
20180906,TX     ,201809     ,004358,10915,8,-,-, 
20180906,TX     ,201809     ,004409,10915,2,-,-, 
20180906,TX     ,201809     ,004416,10915,8,-,-, 
20180906,TX     ,201809     ,004420,10915,2,-,-, 
20180906,TX     ,201809     ,004420,10915,2,-,-, 
20180906,TX     ,201809     ,004420,10915,2,-,-, 
20180906,TX     ,201809     ,004424,10915,2,-,-, 
20180906,TX     ,201809     ,004424,10915,2,-,-, 
20180906,TX     ,201809     ,004424,10915,4,-,-, 
20180906,TX     ,201809     ,004431,10915,2,-,-, 
20180906,TX     ,201809     ,004435,10914,2,-,-, 
20180906,TX     ,201809     ,004445,10914,2,-,-, 
20180906,TX     ,201809     ,004445,10914,2,-,-, 
20180906,TX     ,201809     ,004445,10914,2,-,-, 
20180906,TX     ,201809     ,004447,10914,2,-,-, 
20180906,TX     ,201809     ,004448,10914,2,-,-, 
20180906,TX     ,201809     ,004455,10915,14,-,-, 
20180906,TX     ,201809     ,004455,10915,4,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10916,4,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10916,4,-,-, 
20180906,TX     ,201809     ,004506,10916,10,-,-, 
20180906,TX     ,201809     ,004506,10916,4,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10916,10,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004506,10915,2,-,-, 
20180906,TX     ,201809     ,004509,10915,2,-,-, 
20180906,TX     ,201809     ,004509,10914,2,-,-, 
20180906,TX     ,201809     ,004509,10914,2,-,-, 
20180906,TX     ,201809     ,004509,10914,2,-,-, 
20180906,TX     ,201809     ,004509,10914,2,-,-, 
20180906,TX     ,201809     ,004509,10914,2,-,-, 
20180906,TX     ,201809     ,004510,10915,6,-,-, 
20180906,TX     ,201809     ,004510,10915,2,-,-, 
20180906,TX     ,201809     ,004510,10915,2,-,-, 
20180906,TX     ,201809     ,004510,10915,2,-,-, 
20180906,TX     ,201809     ,004510,10914,2,-,-, 
20180906,TX     ,201809     ,004510,10914,2,-,-, 
20180906,TX     ,201809     ,004511,10914,2,-,-, 
20180906,TX     ,201809     ,004511,10914,2,-,-, 
20180906,TX     ,201809     ,004511,10913,2,-,-, 
20180906,TX     ,201809     ,004512,10914,2,-,-, 
20180906,TX     ,201809     ,004519,10915,2,-,-, 
20180906,TX     ,201809     ,004524,10915,2,-,-, 
20180906,TX     ,201809     ,004538,10914,2,-,-, 
20180906,TX     ,201809     ,004542,10914,2,-,-, 
20180906,TX     ,201809     ,004559,10914,2,-,-, 
20180906,TX     ,201809     ,004603,10914,8,-,-, 
20180906,TX     ,201809     ,004610,10914,2,-,-, 
20180906,TX     ,201809     ,004610,10914,2,-,-, 
20180906,TX     ,201809     ,004610,10914,2,-,-, 
20180906,TX     ,201809     ,004610,10914,8,-,-, 
20180906,TX     ,201809     ,004610,10914,2,-,-, 
20180906,TX     ,201809     ,004610,10915,2,-,-, 
20180906,TX     ,201809     ,004639,10914,2,-,-, 
20180906,TX     ,201809     ,004700,10914,2,-,-, 
20180906,TX     ,201809     ,004700,10914,2,-,-, 
20180906,TX     ,201809     ,004715,10914,2,-,-, 
20180906,TX     ,201809     ,004715,10914,2,-,-, 
20180906,TX     ,201809     ,004715,10914,2,-,-, 
20180906,TX     ,201809     ,004715,10914,2,-,-, 
20180906,TX     ,201809     ,004715,10914,2,-,-, 
20180906,TX     ,201809     ,004718,10914,2,-,-, 
20180906,TX     ,201809     ,004718,10914,2,-,-, 
20180906,TX     ,201809     ,004718,10914,2,-,-, 
20180906,TX     ,201809     ,004719,10914,2,-,-, 
20180906,TX     ,201809     ,004742,10913,2,-,-, 
20180906,TX     ,201809     ,004742,10913,2,-,-, 
20180906,TX     ,201809     ,004748,10913,2,-,-, 
20180906,TX     ,201809     ,004759,10914,8,-,-, 
20180906,TX     ,201809     ,004804,10914,2,-,-, 
20180906,TX     ,201809     ,004804,10915,14,-,-, 
20180906,TX     ,201809     ,004804,10915,16,-,-, 
20180906,TX     ,201809     ,004804,10916,4,-,-, 
20180906,TX     ,201809     ,004804,10916,4,-,-, 
20180906,TX     ,201809     ,004804,10916,16,-,-, 
20180906,TX     ,201809     ,004804,10916,12,-,-, 
20180906,TX     ,201809     ,004804,10916,12,-,-, 
20180906,TX     ,201809     ,004804,10916,2,-,-, 
20180906,TX     ,201809     ,004805,10917,14,-,-, 
20180906,TX     ,201809     ,004805,10917,2,-,-, 
20180906,TX     ,201809     ,004805,10917,4,-,-, 
20180906,TX     ,201809     ,004810,10916,2,-,-, 
20180906,TX     ,201809     ,004810,10916,2,-,-, 
20180906,TX     ,201809     ,004810,10916,10,-,-, 
20180906,TX     ,201809     ,004811,10916,2,-,-, 
20180906,TX     ,201809     ,004812,10916,2,-,-, 
20180906,TX     ,201809     ,004813,10916,2,-,-, 
20180906,TX     ,201809     ,004828,10916,6,-,-, 
20180906,TX     ,201809     ,004839,10916,2,-,-, 
20180906,TX     ,201809     ,004839,10916,6,-,-, 
20180906,TX     ,201809     ,004840,10916,6,-,-, 
20180906,TX     ,201809     ,004840,10916,2,-,-, 
20180906,TX     ,201809     ,004840,10916,2,-,-, 
20180906,TX     ,201809     ,004842,10916,2,-,-, 
20180906,TX     ,201809     ,004844,10917,2,-,-, 
20180906,TX     ,201809     ,004854,10916,2,-,-, 
20180906,TX     ,201809     ,004900,10916,4,-,-, 
20180906,TX     ,201809     ,004900,10916,2,-,-, 
20180906,TX     ,201809     ,004923,10917,2,-,-, 
20180906,TX     ,201809     ,004923,10917,2,-,-, 
20180906,TX     ,201809     ,004923,10917,4,-,-, 
20180906,TX     ,201809     ,004925,10917,2,-,-, 
20180906,TX     ,201809     ,004929,10917,2,-,-, 
20180906,TX     ,201809     ,004934,10917,2,-,-, 
20180906,TX     ,201809     ,004934,10917,2,-,-, 
20180906,TX     ,201809     ,004957,10917,4,-,-, 
20180906,TX     ,201809     ,005004,10917,2,-,-, 
20180906,TX     ,201809     ,005005,10917,2,-,-, 
20180906,TX     ,201809     ,005006,10917,2,-,-, 
20180906,TX     ,201809     ,005022,10917,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005023,10916,2,-,-, 
20180906,TX     ,201809     ,005024,10916,2,-,-, 
20180906,TX     ,201809     ,005028,10915,6,-,-, 
20180906,TX     ,201809     ,005033,10915,2,-,-, 
20180906,TX     ,201809     ,005033,10915,2,-,-, 
20180906,TX     ,201809     ,005041,10915,16,-,-, 
20180906,TX     ,201809     ,005044,10915,2,-,-, 
20180906,TX     ,201809     ,005059,10915,2,-,-, 
20180906,TX     ,201809     ,005107,10914,4,-,-, 
20180906,TX     ,201809     ,005107,10914,2,-,-, 
20180906,TX     ,201809     ,005107,10914,2,-,-, 
20180906,TX     ,201809     ,005107,10914,2,-,-, 
20180906,TX     ,201809     ,005108,10914,2,-,-, 
20180906,TX     ,201809     ,005108,10914,2,-,-, 
20180906,TX     ,201809     ,005117,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,6,-,-, 
20180906,TX     ,201809     ,005133,10913,4,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005133,10913,4,-,-, 
20180906,TX     ,201809     ,005133,10913,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,4,-,-, 
20180906,TX     ,201809     ,005139,10912,4,-,-, 
20180906,TX     ,201809     ,005139,10912,4,-,-, 
20180906,TX     ,201809     ,005139,10912,4,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10912,2,-,-, 
20180906,TX     ,201809     ,005139,10911,2,-,-, 
20180906,TX     ,201809     ,005139,10911,2,-,-, 
20180906,TX     ,201809     ,005139,10911,2,-,-, 
20180906,TX     ,201809     ,005140,10911,2,-,-, 
20180906,TX     ,201809     ,005140,10911,2,-,-, 
20180906,TX     ,201809     ,005140,10911,2,-,-, 
20180906,TX     ,201809     ,005140,10911,2,-,-, 
20180906,TX     ,201809     ,005140,10911,2,-,-, 
20180906,TX     ,201809     ,005140,10911,2,-,-, 
20180906,TX     ,201809     ,005141,10911,10,-,-, 
20180906,TX     ,201809     ,005141,10911,2,-,-, 
20180906,TX     ,201809     ,005141,10911,2,-,-, 
20180906,TX     ,201809     ,005143,10911,2,-,-, 
20180906,TX     ,201809     ,005143,10910,2,-,-, 
20180906,TX     ,201809     ,005145,10911,4,-,-, 
20180906,TX     ,201809     ,005145,10911,2,-,-, 
20180906,TX     ,201809     ,005150,10911,6,-,-, 
20180906,TX     ,201809     ,005151,10911,2,-,-, 
20180906,TX     ,201809     ,005151,10911,2,-,-, 
20180906,TX     ,201809     ,005151,10911,2,-,-, 
20180906,TX     ,201809     ,005152,10911,2,-,-, 
20180906,TX     ,201809     ,005152,10911,2,-,-, 
20180906,TX     ,201809     ,005153,10911,2,-,-, 
20180906,TX     ,201809     ,005154,10911,2,-,-, 
20180906,TX     ,201809     ,005154,10911,2,-,-, 
20180906,TX     ,201809     ,005154,10911,2,-,-, 
20180906,TX     ,201809     ,005154,10911,2,-,-, 
20180906,TX     ,201809     ,005154,10911,2,-,-, 
20180906,TX     ,201809     ,005155,10912,8,-,-, 
20180906,TX     ,201809     ,005155,10912,2,-,-, 
20180906,TX     ,201809     ,005156,10912,2,-,-, 
20180906,TX     ,201809     ,005156,10913,8,-,-, 
20180906,TX     ,201809     ,005159,10913,2,-,-, 
20180906,TX     ,201809     ,005159,10913,2,-,-, 
20180906,TX     ,201809     ,005159,10913,4,-,-, 
20180906,TX     ,201809     ,005159,10912,2,-,-, 
20180906,TX     ,201809     ,005200,10913,2,-,-, 
20180906,TX     ,201809     ,005201,10913,4,-,-, 
20180906,TX     ,201809     ,005201,10913,2,-,-, 
20180906,TX     ,201809     ,005201,10913,12,-,-, 
20180906,TX     ,201809     ,005202,10913,2,-,-, 
20180906,TX     ,201809     ,005203,10913,6,-,-, 
20180906,TX     ,201809     ,005204,10912,2,-,-, 
20180906,TX     ,201809     ,005207,10913,4,-,-, 
20180906,TX     ,201809     ,005209,10913,2,-,-, 
20180906,TX     ,201809     ,005212,10913,4,-,-, 
20180906,TX     ,201809     ,005221,10913,2,-,-, 
20180906,TX     ,201809     ,005222,10912,2,-,-, 
20180906,TX     ,201809     ,005231,10913,2,-,-, 
20180906,TX     ,201809     ,005233,10913,2,-,-, 
20180906,TX     ,201809     ,005233,10913,2,-,-, 
20180906,TX     ,201809     ,005233,10913,2,-,-, 
20180906,TX     ,201809     ,005234,10913,2,-,-, 
20180906,TX     ,201809     ,005234,10913,2,-,-, 
20180906,TX     ,201809     ,005235,10913,8,-,-, 
20180906,TX     ,201809     ,005245,10913,4,-,-, 
20180906,TX     ,201809     ,005248,10913,2,-,-, 
20180906,TX     ,201809     ,005250,10914,14,-,-, 
20180906,TX     ,201809     ,005258,10915,2,-,-, 
20180906,TX     ,201809     ,005300,10915,2,-,-, 
20180906,TX     ,201809     ,005300,10915,4,-,-, 
20180906,TX     ,201809     ,005300,10914,2,-,-, 
20180906,TX     ,201809     ,005300,10914,2,-,-, 
